Net_Name,Route_Class,Reference_Domain,Topology,Impedance_Target,Geometry_Rule,Pair_Group,Pair_Mate,Length_Group,Length_Rule,Layer_Rule,Via_Rule,Priority,Source_Authority,Status
REV_STRAP1,FIXTURE_DEBUG,GND_DIGITAL,POINT_TO_POINT_FIXTURE_ONLY,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,,NOT_APPLICABLE,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS,P2,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_CONNECTOR_FIXTURE_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
SD_CK_CARD,EDGE_CLOCK,GND_DIGITAL,SOURCE_SERIES_SEGMENT_OR_CONTROLLED_FANOUT,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,SDIO_CARD,GROUP_SKEW_BUDGET_REQUIRES_TIMING_AND_SI_REVIEW,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS_RETURN_VIA_AT_EACH_LAYER_CHANGE,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_CONNECTOR_FIXTURE_AUTHORITY_REV_A.md;hardware/PCB_MAIN_PASSIVE_SUPPORT_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
SD_CK_U1,EDGE_CLOCK,GND_DIGITAL,SOURCE_SERIES_SEGMENT_OR_CONTROLLED_FANOUT,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,SDIO_U1,GROUP_SKEW_BUDGET_REQUIRES_TIMING_AND_SI_REVIEW,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS_RETURN_VIA_AT_EACH_LAYER_CHANGE,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_CONNECTOR_FIXTURE_AUTHORITY_REV_A.md;hardware/PCB_MAIN_PASSIVE_SUPPORT_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
SD_CMD_CARD,EDGE_DATA,GND_DIGITAL,SOURCE_SERIES_SEGMENT_OR_POINT_TO_POINT,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,SDIO_CARD,GROUP_SKEW_BUDGET_REQUIRES_TIMING_AND_SI_REVIEW,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS_RETURN_VIA_AT_EACH_LAYER_CHANGE,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_CONNECTOR_FIXTURE_AUTHORITY_REV_A.md;hardware/PCB_MAIN_PASSIVE_SUPPORT_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
SD_CMD_U1,EDGE_DATA,GND_DIGITAL,SOURCE_SERIES_SEGMENT_OR_POINT_TO_POINT,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,SDIO_U1,GROUP_SKEW_BUDGET_REQUIRES_TIMING_AND_SI_REVIEW,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS_RETURN_VIA_AT_EACH_LAYER_CHANGE,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_CONNECTOR_FIXTURE_AUTHORITY_REV_A.md;hardware/PCB_MAIN_PASSIVE_SUPPORT_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
SD_D0_CARD,EDGE_DATA,GND_DIGITAL,SOURCE_SERIES_SEGMENT_OR_POINT_TO_POINT,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,SDIO_CARD,GROUP_SKEW_BUDGET_REQUIRES_TIMING_AND_SI_REVIEW,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS_RETURN_VIA_AT_EACH_LAYER_CHANGE,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_CONNECTOR_FIXTURE_AUTHORITY_REV_A.md;hardware/PCB_MAIN_PASSIVE_SUPPORT_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
SD_D0_U1,EDGE_DATA,GND_DIGITAL,SOURCE_SERIES_SEGMENT_OR_POINT_TO_POINT,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,SDIO_U1,GROUP_SKEW_BUDGET_REQUIRES_TIMING_AND_SI_REVIEW,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS_RETURN_VIA_AT_EACH_LAYER_CHANGE,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_CONNECTOR_FIXTURE_AUTHORITY_REV_A.md;hardware/PCB_MAIN_PASSIVE_SUPPORT_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
SD_D1_CARD,EDGE_DATA,GND_DIGITAL,SOURCE_SERIES_SEGMENT_OR_POINT_TO_POINT,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,SDIO_CARD,GROUP_SKEW_BUDGET_REQUIRES_TIMING_AND_SI_REVIEW,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS_RETURN_VIA_AT_EACH_LAYER_CHANGE,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_CONNECTOR_FIXTURE_AUTHORITY_REV_A.md;hardware/PCB_MAIN_PASSIVE_SUPPORT_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
SD_D1_U1,EDGE_DATA,GND_DIGITAL,SOURCE_SERIES_SEGMENT_OR_POINT_TO_POINT,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,SDIO_U1,GROUP_SKEW_BUDGET_REQUIRES_TIMING_AND_SI_REVIEW,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS_RETURN_VIA_AT_EACH_LAYER_CHANGE,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_CONNECTOR_FIXTURE_AUTHORITY_REV_A.md;hardware/PCB_MAIN_PASSIVE_SUPPORT_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
SD_D2_CARD,EDGE_DATA,GND_DIGITAL,SOURCE_SERIES_SEGMENT_OR_POINT_TO_POINT,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,SDIO_CARD,GROUP_SKEW_BUDGET_REQUIRES_TIMING_AND_SI_REVIEW,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS_RETURN_VIA_AT_EACH_LAYER_CHANGE,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_CONNECTOR_FIXTURE_AUTHORITY_REV_A.md;hardware/PCB_MAIN_PASSIVE_SUPPORT_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
SD_D2_U1,EDGE_DATA,GND_DIGITAL,SOURCE_SERIES_SEGMENT_OR_POINT_TO_POINT,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,SDIO_U1,GROUP_SKEW_BUDGET_REQUIRES_TIMING_AND_SI_REVIEW,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS_RETURN_VIA_AT_EACH_LAYER_CHANGE,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_CONNECTOR_FIXTURE_AUTHORITY_REV_A.md;hardware/PCB_MAIN_PASSIVE_SUPPORT_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
SD_D3_CARD,EDGE_DATA,GND_DIGITAL,SOURCE_SERIES_SEGMENT_OR_POINT_TO_POINT,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,SDIO_CARD,GROUP_SKEW_BUDGET_REQUIRES_TIMING_AND_SI_REVIEW,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS_RETURN_VIA_AT_EACH_LAYER_CHANGE,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_CONNECTOR_FIXTURE_AUTHORITY_REV_A.md;hardware/PCB_MAIN_PASSIVE_SUPPORT_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
SD_D3_U1,EDGE_DATA,GND_DIGITAL,SOURCE_SERIES_SEGMENT_OR_POINT_TO_POINT,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,SDIO_U1,GROUP_SKEW_BUDGET_REQUIRES_TIMING_AND_SI_REVIEW,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS_RETURN_VIA_AT_EACH_LAYER_CHANGE,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_CONNECTOR_FIXTURE_AUTHORITY_REV_A.md;hardware/PCB_MAIN_PASSIVE_SUPPORT_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
SD_DET,LOW_SPEED_CONTROL,GND_DIGITAL,POINT_TO_POINT_OR_STATIC_STRAP,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,,NOT_APPLICABLE,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS,P2,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_CONNECTOR_FIXTURE_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
SIM1_CLK_CONN,EDGE_CLOCK,GND_MODEM,SOURCE_SERIES_SEGMENT_OR_CONTROLLED_FANOUT,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,,NOT_APPLICABLE,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS_RETURN_VIA_AT_EACH_LAYER_CHANGE,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_DUAL_SIM_AUTHORITY_REV_A.md;hardware/PCB_MAIN_PASSIVE_SUPPORT_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
SIM1_CLK_MUX,EDGE_CLOCK,GND_MODEM,SOURCE_SERIES_SEGMENT_OR_CONTROLLED_FANOUT,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,,NOT_APPLICABLE,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS_RETURN_VIA_AT_EACH_LAYER_CHANGE,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_DUAL_SIM_AUTHORITY_REV_A.md;hardware/PCB_MAIN_PASSIVE_SUPPORT_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
SIM1_DATA_CONN,EDGE_DATA,GND_MODEM,SOURCE_SERIES_SEGMENT_OR_POINT_TO_POINT,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,,NOT_APPLICABLE,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS_RETURN_VIA_AT_EACH_LAYER_CHANGE,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_DUAL_SIM_AUTHORITY_REV_A.md;hardware/PCB_MAIN_PASSIVE_SUPPORT_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
SIM1_DATA_MUX,EDGE_DATA,GND_MODEM,SOURCE_SERIES_SEGMENT_OR_POINT_TO_POINT,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,,NOT_APPLICABLE,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS_RETURN_VIA_AT_EACH_LAYER_CHANGE,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_DUAL_SIM_AUTHORITY_REV_A.md;hardware/PCB_MAIN_PASSIVE_SUPPORT_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
SIM1_DET,MODEM_SIM_CONTROL,CROSS_GND_DIGITAL_GND_MODEM_REVIEW_B,POINT_TO_POINT_FAIL_CLOSED_CONTROL,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,,NOT_APPLICABLE,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_DUAL_SIM_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
SIM1_RST_CONN,EDGE_DATA,GND_MODEM,SOURCE_SERIES_SEGMENT_OR_POINT_TO_POINT,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,,NOT_APPLICABLE,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS_RETURN_VIA_AT_EACH_LAYER_CHANGE,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_DUAL_SIM_AUTHORITY_REV_A.md;hardware/PCB_MAIN_PASSIVE_SUPPORT_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
SIM1_RST_MUX,EDGE_DATA,GND_MODEM,SOURCE_SERIES_SEGMENT_OR_POINT_TO_POINT,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,,NOT_APPLICABLE,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS_RETURN_VIA_AT_EACH_LAYER_CHANGE,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_DUAL_SIM_AUTHORITY_REV_A.md;hardware/PCB_MAIN_PASSIVE_SUPPORT_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
SIM1_VDD_CONN,POWER_RAIL,GND_MODEM,PLANE_OR_SHORT_WIDE_BRANCH,NOT_CONTROLLED_IMPEDANCE,WIDTH_FROM_LOAD_CURRENT_DC_DROP_AND_THERMAL_REVIEW,,,,NOT_APPLICABLE,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_DUAL_SIM_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
SIM2_CLK_CONN,EDGE_CLOCK,GND_MODEM,SOURCE_SERIES_SEGMENT_OR_CONTROLLED_FANOUT,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,,NOT_APPLICABLE,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS_RETURN_VIA_AT_EACH_LAYER_CHANGE,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_DUAL_SIM_AUTHORITY_REV_A.md;hardware/PCB_MAIN_PASSIVE_SUPPORT_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
SIM2_CLK_MUX,EDGE_CLOCK,GND_MODEM,SOURCE_SERIES_SEGMENT_OR_CONTROLLED_FANOUT,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,,NOT_APPLICABLE,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS_RETURN_VIA_AT_EACH_LAYER_CHANGE,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_DUAL_SIM_AUTHORITY_REV_A.md;hardware/PCB_MAIN_PASSIVE_SUPPORT_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
SIM2_DATA_CONN,EDGE_DATA,GND_MODEM,SOURCE_SERIES_SEGMENT_OR_POINT_TO_POINT,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,,NOT_APPLICABLE,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS_RETURN_VIA_AT_EACH_LAYER_CHANGE,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_DUAL_SIM_AUTHORITY_REV_A.md;hardware/PCB_MAIN_PASSIVE_SUPPORT_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
SIM2_DATA_MUX,EDGE_DATA,GND_MODEM,SOURCE_SERIES_SEGMENT_OR_POINT_TO_POINT,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,,NOT_APPLICABLE,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS_RETURN_VIA_AT_EACH_LAYER_CHANGE,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_DUAL_SIM_AUTHORITY_REV_A.md;hardware/PCB_MAIN_PASSIVE_SUPPORT_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
SIM2_DET,MODEM_SIM_CONTROL,CROSS_GND_DIGITAL_GND_MODEM_REVIEW_B,POINT_TO_POINT_FAIL_CLOSED_CONTROL,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,,NOT_APPLICABLE,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_DUAL_SIM_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
SIM2_RST_CONN,EDGE_DATA,GND_MODEM,SOURCE_SERIES_SEGMENT_OR_POINT_TO_POINT,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,,NOT_APPLICABLE,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS_RETURN_VIA_AT_EACH_LAYER_CHANGE,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_DUAL_SIM_AUTHORITY_REV_A.md;hardware/PCB_MAIN_PASSIVE_SUPPORT_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
SIM2_RST_MUX,EDGE_DATA,GND_MODEM,SOURCE_SERIES_SEGMENT_OR_POINT_TO_POINT,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,,NOT_APPLICABLE,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS_RETURN_VIA_AT_EACH_LAYER_CHANGE,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_DUAL_SIM_AUTHORITY_REV_A.md;hardware/PCB_MAIN_PASSIVE_SUPPORT_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
SIM2_VDD_CONN,POWER_RAIL,GND_MODEM,PLANE_OR_SHORT_WIDE_BRANCH,NOT_CONTROLLED_IMPEDANCE,WIDTH_FROM_LOAD_CURRENT_DC_DROP_AND_THERMAL_REVIEW,,,,NOT_APPLICABLE,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_DUAL_SIM_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
SIM_MUX_EN,MODEM_SIM_CONTROL,CROSS_GND_DIGITAL_GND_MODEM_REVIEW_B,POINT_TO_POINT_FAIL_CLOSED_CONTROL,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,,NOT_APPLICABLE,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_DUAL_SIM_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
SIM_MUX_SEL,MODEM_SIM_CONTROL,CROSS_GND_DIGITAL_GND_MODEM_REVIEW_B,POINT_TO_POINT_FAIL_CLOSED_CONTROL,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,,NOT_APPLICABLE,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_DUAL_SIM_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
SMPS_SW,SWITCH_NODE,GND_DIGITAL,LOCAL_POINT_TO_POINT_NO_TEST_STUB,NOT_CONTROLLED_IMPEDANCE,SHORTEST_PRACTICAL_NO_PLANE_NO_TEST_STUB,,,,NOT_APPLICABLE,F_CU_LOCAL_KEEP_OUT_OF_RF_GNSS_AUDIO_AREAS,NO_VIA_TARGET,P0,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_MCU_PIN_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
SWCLK,EDGE_CLOCK,GND_DIGITAL,SOURCE_SERIES_SEGMENT_OR_CONTROLLED_FANOUT,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,,NOT_APPLICABLE,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS_RETURN_VIA_AT_EACH_LAYER_CHANGE,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_MCU_PIN_AUTHORITY_REV_A.md;hardware/PCB_MAIN_PASSIVE_SUPPORT_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
SWDIO,FIXTURE_DEBUG,GND_DIGITAL,POINT_TO_POINT_FIXTURE_ONLY,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,,NOT_APPLICABLE,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS,P2,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_CONNECTOR_FIXTURE_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
TAMPER_IN_CONN,LOW_SPEED_CONTROL,GND_DIGITAL,POINT_TO_POINT_OR_STATIC_STRAP,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,,NOT_APPLICABLE,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS,P2,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_CONNECTOR_FIXTURE_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
TAMPER_IN_U1,LOW_SPEED_CONTROL,GND_DIGITAL,POINT_TO_POINT_OR_STATIC_STRAP,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,,NOT_APPLICABLE,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS,P2,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_CONNECTOR_FIXTURE_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
TEST_UART_RX_TP,UART_SIGNAL,GND_DIGITAL,POINT_TO_POINT_SERIES_SEGMENT,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,,NOT_APPLICABLE,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_CONNECTOR_FIXTURE_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
TEST_UART_RX_U1,UART_SIGNAL,GND_DIGITAL,POINT_TO_POINT_SERIES_SEGMENT,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,,NOT_APPLICABLE,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_CONNECTOR_FIXTURE_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
TEST_UART_TX_TP,UART_SIGNAL,GND_DIGITAL,POINT_TO_POINT_SERIES_SEGMENT,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,,NOT_APPLICABLE,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_CONNECTOR_FIXTURE_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
TEST_UART_TX_U1,UART_SIGNAL,GND_DIGITAL,POINT_TO_POINT_SERIES_SEGMENT,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,,NOT_APPLICABLE,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_CONNECTOR_FIXTURE_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
